,product-id,base-url,date,clouds
32,S2B_MSIL1C_20180212T142029_N0206_R010_T20JLL_20180212T174311.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180212T142029_N0206_R010_T20JLL_20180212T174311.SAFE,2018-02-12,2.0292
33,S2B_MSIL1C_20180222T142029_N0206_R010_T20JLL_20180222T205741.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180222T142029_N0206_R010_T20JLL_20180222T205741.SAFE,2018-02-22,0.0264
34,S2A_MSIL1C_20180227T142031_N0206_R010_T20JLL_20180227T192452.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180227T142031_N0206_R010_T20JLL_20180227T192452.SAFE,2018-02-27,45.4717
35,S2B_MSIL1C_20180304T142029_N0206_R010_T20JLL_20180304T191354.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180304T142029_N0206_R010_T20JLL_20180304T191354.SAFE,2018-03-04,5.3654
36,S2A_MSIL1C_20180309T142031_N0206_R010_T20JLL_20180309T174407.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180309T142031_N0206_R010_T20JLL_20180309T174407.SAFE,2018-03-09,1.0166
37,S2B_MSIL1C_20180314T142029_N0206_R010_T20JLL_20180314T192203.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180314T142029_N0206_R010_T20JLL_20180314T192203.SAFE,2018-03-14,66.8161
38,S2A_MSIL1C_20180319T142031_N0206_R010_T20JLL_20180319T174257.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180319T142031_N0206_R010_T20JLL_20180319T174257.SAFE,2018-03-19,0.625
39,S2A_MSIL1C_20180329T142041_N0206_R010_T20JLL_20180329T174533.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180329T142041_N0206_R010_T20JLL_20180329T174533.SAFE,2018-03-29,0.0
40,S2B_MSIL1C_20180403T142039_N0206_R010_T20JLL_20180403T191458.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180403T142039_N0206_R010_T20JLL_20180403T191458.SAFE,2018-04-03,2.25
41,S2A_MSIL1C_20180418T142041_N0206_R010_T20JLL_20180418T174427.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180418T142041_N0206_R010_T20JLL_20180418T174427.SAFE,2018-04-18,48.2254
42,S2B_MSIL1C_20180423T142039_N0206_R010_T20JLL_20180423T173953.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180423T142039_N0206_R010_T20JLL_20180423T173953.SAFE,2018-04-23,54.6995
43,S2A_MSIL1C_20180428T142041_N0206_R010_T20JLL_20180428T174250.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180428T142041_N0206_R010_T20JLL_20180428T174250.SAFE,2018-04-28,62.45
44,S2A_MSIL1C_20180518T142041_N0206_R010_T20JLL_20180518T174802.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180518T142041_N0206_R010_T20JLL_20180518T174802.SAFE,2018-05-18,65.6175
45,S2B_MSIL1C_20180523T142039_N0206_R010_T20JLL_20180523T192205.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180523T142039_N0206_R010_T20JLL_20180523T192205.SAFE,2018-05-23,10.1601
46,S2B_MSIL1C_20180602T142039_N0206_R010_T20JLL_20180602T174131.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180602T142039_N0206_R010_T20JLL_20180602T174131.SAFE,2018-06-02,24.7101
47,S2A_MSIL1C_20180607T142041_N0206_R010_T20JLL_20180607T174621.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180607T142041_N0206_R010_T20JLL_20180607T174621.SAFE,2018-06-07,0.637
48,S2B_MSIL1C_20180612T142039_N0206_R010_T20JLL_20180612T173751.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180612T142039_N0206_R010_T20JLL_20180612T173751.SAFE,2018-06-12,11.4843
49,S2A_MSIL1C_20180617T142041_N0206_R010_T20JLL_20180617T174335.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180617T142041_N0206_R010_T20JLL_20180617T174335.SAFE,2018-06-17,0.0
50,S2B_MSIL1C_20180622T142039_N0206_R010_T20JLL_20180622T160555.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180622T142039_N0206_R010_T20JLL_20180622T160555.SAFE,2018-06-22,31.8052
51,S2A_MSIL1C_20180627T142041_N0206_R010_T20JLL_20180627T185637.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180627T142041_N0206_R010_T20JLL_20180627T185637.SAFE,2018-06-27,51.803
52,S2A_MSIL1C_20180707T142041_N0206_R010_T20JLL_20180707T174342.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180707T142041_N0206_R010_T20JLL_20180707T174342.SAFE,2018-07-07,41.1708
53,S2B_MSIL1C_20180712T142039_N0206_R010_T20JLL_20180712T192200.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180712T142039_N0206_R010_T20JLL_20180712T192200.SAFE,2018-07-12,2.48
54,S2B_MSIL1C_20180722T142039_N0206_R010_T20JLL_20180722T192508.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180722T142039_N0206_R010_T20JLL_20180722T192508.SAFE,2018-07-22,52.1441
55,S2B_MSIL1C_20180801T142039_N0206_R010_T20JLL_20180801T193928.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180801T142039_N0206_R010_T20JLL_20180801T193928.SAFE,2018-08-01,0.0
56,S2A_MSIL1C_20180806T142041_N0206_R010_T20JLL_20180806T180757.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180806T142041_N0206_R010_T20JLL_20180806T180757.SAFE,2018-08-06,4.1897
57,S2B_MSIL1C_20180811T142029_N0206_R010_T20JLL_20180811T194747.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180811T142029_N0206_R010_T20JLL_20180811T194747.SAFE,2018-08-11,2.7233
58,S2A_MSIL1C_20180816T142041_N0206_R010_T20JLL_20180816T194745.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180816T142041_N0206_R010_T20JLL_20180816T194745.SAFE,2018-08-16,0.0
59,S2B_MSIL1C_20180821T142029_N0206_R010_T20JLL_20180821T194406.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180821T142029_N0206_R010_T20JLL_20180821T194406.SAFE,2018-08-21,11.839
60,S2A_MSIL1C_20180826T142041_N0206_R010_T20JLL_20180826T181055.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180826T142041_N0206_R010_T20JLL_20180826T181055.SAFE,2018-08-26,3.6091
61,S2A_MSIL1C_20180905T142031_N0206_R010_T20JLL_20180905T175440.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180905T142031_N0206_R010_T20JLL_20180905T175440.SAFE,2018-09-05,17.4807
62,S2B_MSIL1C_20180910T142029_N0206_R010_T20JLL_20180910T204527.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180910T142029_N0206_R010_T20JLL_20180910T204527.SAFE,2018-09-10,0.6537
63,S2B_MSIL1C_20180920T142029_N0206_R010_T20JLL_20180920T193621.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180920T142029_N0206_R010_T20JLL_20180920T193621.SAFE,2018-09-20,0.8112
64,S2A_MSIL1C_20180925T142031_N0206_R010_T20JLL_20180925T180630.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20180925T142031_N0206_R010_T20JLL_20180925T180630.SAFE,2018-09-25,4.7441
65,S2B_MSIL1C_20180930T142029_N0206_R010_T20JLL_20180930T192130.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20180930T142029_N0206_R010_T20JLL_20180930T192130.SAFE,2018-09-30,11.2391
66,S2A_MSIL1C_20181005T142031_N0206_R010_T20JLL_20181005T175452.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181005T142031_N0206_R010_T20JLL_20181005T175452.SAFE,2018-10-05,18.158
67,S2B_MSIL1C_20181010T142039_N0206_R010_T20JLL_20181010T193957.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181010T142039_N0206_R010_T20JLL_20181010T193957.SAFE,2018-10-10,0.0
68,S2A_MSIL1C_20181015T142031_N0206_R010_T20JLL_20181015T185654.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181015T142031_N0206_R010_T20JLL_20181015T185654.SAFE,2018-10-15,2.4416
69,S2B_MSIL1C_20181030T142039_N0206_R010_T20JLL_20181030T191535.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181030T142039_N0206_R010_T20JLL_20181030T191535.SAFE,2018-10-30,68.1995
70,S2A_MSIL1C_20181104T142031_N0206_R010_T20JLL_20181104T174548.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181104T142031_N0206_R010_T20JLL_20181104T174548.SAFE,2018-11-04,9.2971
71,S2B_MSIL1C_20181109T142039_N0207_R010_T20JLL_20181109T193659.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181109T142039_N0207_R010_T20JLL_20181109T193659.SAFE,2018-11-09,35.993
72,S2A_MSIL1C_20181114T142031_N0207_R010_T20JLL_20181114T175244.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181114T142031_N0207_R010_T20JLL_20181114T175244.SAFE,2018-11-14,0.9277000000000001
73,S2B_MSIL1C_20181119T142039_N0207_R010_T20JLL_20181119T174805.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181119T142039_N0207_R010_T20JLL_20181119T174805.SAFE,2018-11-19,0.0
74,S2A_MSIL1C_20181124T142031_N0207_R010_T20JLL_20181124T173722.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181124T142031_N0207_R010_T20JLL_20181124T173722.SAFE,2018-11-24,9.8235
75,S2B_MSIL1C_20181129T142039_N0207_R010_T20JLL_20181129T174013.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181129T142039_N0207_R010_T20JLL_20181129T174013.SAFE,2018-11-29,17.3684
76,S2A_MSIL1C_20181204T142031_N0207_R010_T20JLL_20181204T173805.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181204T142031_N0207_R010_T20JLL_20181204T173805.SAFE,2018-12-04,2.5766
77,S2B_MSIL1C_20181209T142029_N0207_R010_T20JLL_20181209T185644.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181209T142029_N0207_R010_T20JLL_20181209T185644.SAFE,2018-12-09,14.8325
78,S2A_MSIL1C_20181214T142031_N0207_R010_T20JLL_20181214T173648.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181214T142031_N0207_R010_T20JLL_20181214T173648.SAFE,2018-12-14,0.63
79,S2A_MSIL1C_20181224T142031_N0207_R010_T20JLL_20181224T173645.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20181224T142031_N0207_R010_T20JLL_20181224T173645.SAFE,2018-12-24,0.0
80,S2B_MSIL1C_20181229T142039_N0207_R010_T20JLL_20181229T173803.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20181229T142039_N0207_R010_T20JLL_20181229T173803.SAFE,2018-12-29,9.5255
81,S2A_MSIL1C_20190103T142031_N0207_R010_T20JLL_20190103T173738.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190103T142031_N0207_R010_T20JLL_20190103T173738.SAFE,2019-01-03,79.251
82,S2B_MSIL1C_20190108T142039_N0207_R010_T20JLL_20190108T174311.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190108T142039_N0207_R010_T20JLL_20190108T174311.SAFE,2019-01-08,4.7984
83,S2B_MSIL1C_20190118T142039_N0207_R010_T20JLL_20190118T173726.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190118T142039_N0207_R010_T20JLL_20190118T173726.SAFE,2019-01-18,8.8163
84,S2A_MSIL1C_20190123T142031_N0207_R010_T20JLL_20190123T173737.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190123T142031_N0207_R010_T20JLL_20190123T173737.SAFE,2019-01-23,44.864
85,S2B_MSIL1C_20190128T142039_N0207_R010_T20JLL_20190128T173951.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190128T142039_N0207_R010_T20JLL_20190128T173951.SAFE,2019-01-28,25.242
86,S2A_MSIL1C_20190202T142031_N0207_R010_T20JLL_20190202T173712.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190202T142031_N0207_R010_T20JLL_20190202T173712.SAFE,2019-02-02,25.5789
87,S2B_MSIL1C_20190207T142039_N0207_R010_T20JLL_20190207T192213.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190207T142039_N0207_R010_T20JLL_20190207T192213.SAFE,2019-02-07,26.9323
88,S2A_MSIL1C_20190212T142031_N0207_R010_T20JLL_20190212T185639.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190212T142031_N0207_R010_T20JLL_20190212T185639.SAFE,2019-02-12,59.7781
89,S2B_MSIL1C_20190217T142039_N0207_R010_T20JLL_20190217T191849.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190217T142039_N0207_R010_T20JLL_20190217T191849.SAFE,2019-02-17,0.2381
90,S2A_MSIL1C_20190222T142031_N0207_R010_T20JLL_20190222T174002.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190222T142031_N0207_R010_T20JLL_20190222T174002.SAFE,2019-02-22,10.8007
91,S2B_MSIL1C_20190227T142039_N0207_R010_T20JLL_20190227T192206.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190227T142039_N0207_R010_T20JLL_20190227T192206.SAFE,2019-02-27,44.9223
92,S2A_MSIL1C_20190304T142031_N0207_R010_T20JLL_20190304T174117.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190304T142031_N0207_R010_T20JLL_20190304T174117.SAFE,2019-03-04,79.3475
93,S2A_MSIL1C_20190314T142031_N0207_R010_T20JLL_20190314T192144.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190314T142031_N0207_R010_T20JLL_20190314T192144.SAFE,2019-03-14,31.647000000000002
94,S2B_MSIL1C_20190319T142039_N0207_R010_T20JLL_20190319T192132.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190319T142039_N0207_R010_T20JLL_20190319T192132.SAFE,2019-03-19,78.5787
95,S2A_MSIL1C_20190324T142041_N0207_R010_T20JLL_20190324T205705.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190324T142041_N0207_R010_T20JLL_20190324T205705.SAFE,2019-03-24,6.336
96,S2B_MSIL1C_20190329T142039_N0207_R010_T20JLL_20190329T192157.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190329T142039_N0207_R010_T20JLL_20190329T192157.SAFE,2019-03-29,76.7798
97,S2A_MSIL1C_20190403T142041_N0207_R010_T20JLL_20190403T173723.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190403T142041_N0207_R010_T20JLL_20190403T173723.SAFE,2019-04-03,5.1233
98,S2B_MSIL1C_20190408T142039_N0207_R010_T20JLL_20190408T174012.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190408T142039_N0207_R010_T20JLL_20190408T174012.SAFE,2019-04-08,15.124199999999998
99,S2A_MSIL1C_20190413T142041_N0207_R010_T20JLL_20190413T191911.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190413T142041_N0207_R010_T20JLL_20190413T191911.SAFE,2019-04-13,34.8818
100,S2B_MSIL1C_20190418T142049_N0207_R010_T20JLL_20190418T173706.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190418T142049_N0207_R010_T20JLL_20190418T173706.SAFE,2019-04-18,55.785
101,S2A_MSIL1C_20190423T142041_N0207_R010_T20JLL_20190423T174054.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190423T142041_N0207_R010_T20JLL_20190423T174054.SAFE,2019-04-23,43.1739
102,S2B_MSIL1C_20190428T142049_N0207_R010_T20JLL_20190428T173750.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190428T142049_N0207_R010_T20JLL_20190428T173750.SAFE,2019-04-28,12.1485
103,S2A_MSIL1C_20190513T142041_N0207_R010_T20JLL_20190513T174303.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190513T142041_N0207_R010_T20JLL_20190513T174303.SAFE,2019-05-13,0.0
104,S2A_MSIL1C_20190523T142041_N0207_R010_T20JLL_20190523T174157.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190523T142041_N0207_R010_T20JLL_20190523T174157.SAFE,2019-05-23,0.0
105,S2B_MSIL1C_20190528T142049_N0207_R010_T20JLL_20190528T174220.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190528T142049_N0207_R010_T20JLL_20190528T174220.SAFE,2019-05-28,6.7448
106,S2A_MSIL1C_20190602T142041_N0207_R010_T20JLL_20190602T174119.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190602T142041_N0207_R010_T20JLL_20190602T174119.SAFE,2019-06-02,27.5909
107,S2B_MSIL1C_20190607T142049_N0207_R010_T20JLL_20190607T173648.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190607T142049_N0207_R010_T20JLL_20190607T173648.SAFE,2019-06-07,1.6501
108,S2A_MSIL1C_20190612T142041_N0207_R010_T20JLL_20190612T173911.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190612T142041_N0207_R010_T20JLL_20190612T173911.SAFE,2019-06-12,42.7254
109,S2B_MSIL1C_20190617T142049_N0207_R010_T20JLL_20190617T173520.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190617T142049_N0207_R010_T20JLL_20190617T173520.SAFE,2019-06-17,12.766
110,S2A_MSIL1C_20190622T142041_N0207_R010_T20JLL_20190622T173919.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190622T142041_N0207_R010_T20JLL_20190622T173919.SAFE,2019-06-22,61.519099999999995
111,S2B_MSIL1C_20190627T142049_N0207_R010_T20JLL_20190627T173831.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190627T142049_N0207_R010_T20JLL_20190627T173831.SAFE,2019-06-27,0.0
112,S2A_MSIL1C_20190702T142041_N0207_R010_T20JLL_20190702T173809.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190702T142041_N0207_R010_T20JLL_20190702T173809.SAFE,2019-07-02,5.7241
113,S2A_MSIL1C_20190712T142041_N0208_R010_T20JLL_20190712T173848.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190712T142041_N0208_R010_T20JLL_20190712T173848.SAFE,2019-07-12,68.5663
114,S2B_MSIL1C_20190717T142049_N0208_R010_T20JLL_20190717T185630.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190717T142049_N0208_R010_T20JLL_20190717T185630.SAFE,2019-07-17,36.9358
115,S2B_MSIL1C_20190727T142049_N0208_R010_T20JLL_20190727T191443.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190727T142049_N0208_R010_T20JLL_20190727T191443.SAFE,2019-07-27,0.0
116,S2A_MSIL1C_20190801T142041_N0208_R010_T20JLL_20190801T174138.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190801T142041_N0208_R010_T20JLL_20190801T174138.SAFE,2019-08-01,24.3966
117,S2B_MSIL1C_20190806T142049_N0208_R010_T20JLL_20190806T174019.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190806T142049_N0208_R010_T20JLL_20190806T174019.SAFE,2019-08-06,19.2761
118,S2A_MSIL1C_20190811T142041_N0208_R010_T20JLL_20190811T174010.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190811T142041_N0208_R010_T20JLL_20190811T174010.SAFE,2019-08-11,55.8539
119,S2B_MSIL1C_20190816T142049_N0208_R010_T20JLL_20190816T174312.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190816T142049_N0208_R010_T20JLL_20190816T174312.SAFE,2019-08-16,68.6975
120,S2A_MSIL1C_20190821T142041_N0208_R010_T20JLL_20190821T174107.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190821T142041_N0208_R010_T20JLL_20190821T174107.SAFE,2019-08-21,0.0
121,S2B_MSIL1C_20190826T142039_N0208_R010_T20JLL_20190826T191521.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190826T142039_N0208_R010_T20JLL_20190826T191521.SAFE,2019-08-26,12.5505
122,S2A_MSIL1C_20190831T142041_N0208_R010_T20JLL_20190831T173846.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190831T142041_N0208_R010_T20JLL_20190831T173846.SAFE,2019-08-31,0.0138
123,S2B_MSIL1C_20190905T142039_N0208_R010_T20JLL_20190905T160427.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190905T142039_N0208_R010_T20JLL_20190905T160427.SAFE,2019-09-05,51.5884
124,S2A_MSIL1C_20190920T142041_N0208_R010_T20JLL_20190920T173852.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190920T142041_N0208_R010_T20JLL_20190920T173852.SAFE,2019-09-20,6.2327
125,S2B_MSIL1C_20190925T142039_N0208_R010_T20JLL_20190925T174412.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20190925T142039_N0208_R010_T20JLL_20190925T174412.SAFE,2019-09-25,0.0
126,S2A_MSIL1C_20190930T142041_N0208_R010_T20JLL_20190930T174240.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20190930T142041_N0208_R010_T20JLL_20190930T174240.SAFE,2019-09-30,10.1608
127,S2B_MSIL1C_20191005T142039_N0208_R010_T20JLL_20191005T160433.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191005T142039_N0208_R010_T20JLL_20191005T160433.SAFE,2019-10-05,2.2607
128,S2A_MSIL1C_20191010T141741_N0208_R010_T20JLL_20191010T174125.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191010T141741_N0208_R010_T20JLL_20191010T174125.SAFE,2019-10-10,72.8641
129,S2B_MSIL1C_20191025T141739_N0208_R010_T20JLL_20191025T173936.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191025T141739_N0208_R010_T20JLL_20191025T173936.SAFE,2019-10-25,4.0412
130,S2A_MSIL1C_20191030T141741_N0208_R010_T20JLL_20191030T174232.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191030T141741_N0208_R010_T20JLL_20191030T174232.SAFE,2019-10-30,72.5746
131,S2B_MSIL1C_20191104T141739_N0208_R010_T20JLL_20191104T173850.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191104T141739_N0208_R010_T20JLL_20191104T173850.SAFE,2019-11-04,23.1387
132,S2A_MSIL1C_20191109T141741_N0208_R010_T20JLL_20191109T173912.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191109T141741_N0208_R010_T20JLL_20191109T173912.SAFE,2019-11-09,49.3138
133,S2B_MSIL1C_20191114T141739_N0208_R010_T20JLL_20191114T173935.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191114T141739_N0208_R010_T20JLL_20191114T173935.SAFE,2019-11-14,19.0477
134,S2A_MSIL1C_20191119T141741_N0208_R010_T20JLL_20191119T173848.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191119T141741_N0208_R010_T20JLL_20191119T173848.SAFE,2019-11-19,9.5588
135,S2A_MSIL1C_20191129T141731_N0208_R010_T20JLL_20191129T173806.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191129T141731_N0208_R010_T20JLL_20191129T173806.SAFE,2019-11-29,0.0
136,S2A_MSIL1C_20191209T141731_N0208_R010_T20JLL_20191209T173854.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191209T141731_N0208_R010_T20JLL_20191209T173854.SAFE,2019-12-09,1.2735
137,S2B_MSIL1C_20191214T141729_N0208_R010_T20JLL_20191214T173905.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191214T141729_N0208_R010_T20JLL_20191214T173905.SAFE,2019-12-14,45.3772
138,S2A_MSIL1C_20191219T141731_N0208_R010_T20JLL_20191219T173902.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20191219T141731_N0208_R010_T20JLL_20191219T173902.SAFE,2019-12-19,0.0
139,S2B_MSIL1C_20191224T141729_N0208_R010_T20JLL_20191224T173810.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20191224T141729_N0208_R010_T20JLL_20191224T173810.SAFE,2019-12-24,0.0
